genres,original_language,original_title,release_date,title,video,procced_genres,id_p
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",en,The Hunger Games: Mockingjay - Part 1,2014-11-18,The Hunger Games: Mockingjay - Part 1,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 53 'name ' 'thriller ' } ],542
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",en,Dolphin Tale 2,2014-09-12,Dolphin Tale 2,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 18 'name ' 'drama ' } ],543
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",ja,ルパン三世,2014-08-30,Lupin the 3rd,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } ],544
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",zh,西遊記之大鬧天宮,2014-01-09,The Monkey King,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 10751 'name ' 'famili ' } ],545
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,Jurassic World,2015-06-09,Jurassic World,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } ],546
"[{'id': 28, 'name': 'Action'}]",en,Maze Runner: The Scorch Trials,2015-09-09,Maze Runner: The Scorch Trials,False,[ { 'id ' 28 'name ' 'action ' } ],547
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]",en,Home Alone: The Holiday Heist,2012-11-25,Home Alone: The Holiday Heist,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 10751 'name ' 'famili ' } ],548
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,The Hobbit: The Battle of the Five Armies,2014-12-10,The Hobbit: The Battle of the Five Armies,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } ],549
"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",en,Kingsman: The Secret Service,2015-01-29,Kingsman: The Secret Service,False,[ { 'id ' 80 'name ' 'crime ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } ],550
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",en,Taken 3,2014-12-16,Taken 3,False,[ { 'id ' 53 'name ' 'thriller ' } { 'id ' 28 'name ' 'action ' } ],551
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",en,Terminator Genisys,2015-06-23,Terminator Genisys,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } { 'id ' 12 'name ' 'adventur ' } ],552
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,The Reef 2: High Tide,2012-10-30,The Reef 2: High Tide,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],553
"[{'id': 12, 'name': 'Adventure'}]",en,The Search for Santa Paws,2010-10-12,The Search for Santa Paws,False,[ { 'id ' 12 'name ' 'adventur ' } ],554
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",en,Mostly Ghostly,2008-09-30,Mostly Ghostly,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 27 'name ' 'horror ' } ],555
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,Space Chimps 2: Zartog Strikes Back,2010-05-26,Space Chimps 2: Zartog Strikes Back,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],556
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,Mad Max: Fury Road,2015-05-13,Mad Max: Fury Road,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } ],557
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",en,Star Wars: The Force Awakens,2015-12-15,Star Wars: The Force Awakens,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 14 'name ' 'fantasi ' } ],558
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,Avengers: Age of Ultron,2015-04-22,Avengers: Age of Ultron,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } ],559
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",en,Ant-Man,2015-07-14,Ant-Man,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } ],560
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",en,Deadpool,2016-02-09,Deadpool,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } ],561
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",en,Guardians of the Galaxy Vol. 2,2017-04-19,Guardians of the Galaxy Vol. 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 878 'name ' 'scienc fiction ' } ],562
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",en,Captain America: Civil War,2016-04-27,Captain America: Civil War,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } ],563
"[{'id': 878, 'name': 'Science Fiction'}]",en,X-Men: Apocalypse,2016-05-18,X-Men: Apocalypse,False,[ { 'id ' 878 'name ' 'scienc fiction ' } ],564
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",en,Justice League: Throne of Atlantis,2015-01-27,Justice League: Throne of Atlantis,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 28 'name ' 'action ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } ],565
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",en,Fifty Shades of Grey,2015-02-11,Fifty Shades of Grey,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 10749 'name ' 'romanc ' } { 'id ' 53 'name ' 'thriller ' } ],566
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",es,[REC] 4: Apocalipsis,2014-09-09,[REC]⁴ Apocalypse,False,[ { 'id ' 53 'name ' 'thriller ' } { 'id ' 27 'name ' 'horror ' } ],567
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",en,The Gamers,2002-11-03,The Gamers,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 53 'name ' 'thriller ' } { 'id ' 10769 'name ' 'foreign ' } ],568
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,The SpongeBob Movie: Sponge Out of Water,2015-02-05,The SpongeBob Movie: Sponge Out of Water,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } ],569
"[{'id': 35, 'name': 'Comedy'}]",en,George Carlin: It's Bad for Ya!,2008-03-01,George Carlin: It's Bad for Ya!,False,[ { 'id ' 35 'name ' 'comedi ' } ],570
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,2015-02-10,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],571
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",ja,STAND BY ME ドラえもん,2014-08-08,Stand by Me Doraemon,False,[ { 'id ' 14 'name ' 'fantasi ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],572
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,Tribulation,2000-01-14,Tribulation,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } ],573
"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,Insurgent,2015-03-18,Insurgent,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } ],574
"[{'id': 18, 'name': 'Drama'}]",en,The Disappearance of Eleanor Rigby: Her,2014-10-10,The Disappearance of Eleanor Rigby: Her,False,[ { 'id ' 18 'name ' 'drama ' } ],575
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",en,The Disappearance of Eleanor Rigby: Him,2014-10-10,The Disappearance of Eleanor Rigby: Him,False,[ { 'id ' 10749 'name ' 'romanc ' } { 'id ' 18 'name ' 'drama ' } ],576
"[{'id': 28, 'name': 'Action'}]",en,Furious 7,2015-04-01,Furious 7,False,[ { 'id ' 28 'name ' 'action ' } ],577
"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}]",en,George Carlin: Life Is Worth Losing,2005-11-05,George Carlin: Life Is Worth Losing,False,[ { 'id ' 99 'name ' 'documentari ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10770 'name ' 'tv movi ' } ],578
"[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,Cinderella III: A Twist in Time,2007-02-06,Cinderella III: A Twist in Time,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10749 'name ' 'romanc ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } ],579
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",ja,るろうに剣心 京都大火編,2014-08-01,Rurouni Kenshin: Kyoto Inferno,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 18 'name ' 'drama ' } ],580
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",en,Batman vs. Robin,2015-04-14,Batman vs. Robin,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } ],581
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,Barbie: Mariposa and The Fairy Princess,2013-08-26,Barbie: Mariposa and The Fairy Princess,False,[ { 'id ' 14 'name ' 'fantasi ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],582
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",en,Hitman: Agent 47,2015-08-20,Hitman: Agent 47,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 53 'name ' 'thriller ' } ],583
"[{'id': 99, 'name': 'Documentary'}]",en,Cocaine Cowboys: Reloaded,2014-04-08,Cocaine Cowboys: Reloaded,False,[ { 'id ' 99 'name ' 'documentari ' } ],584
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,Tinker Bell,2008-10-27,Tinker Bell,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } ],585
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",hi,Tanu Weds Manu,2011-03-25,Tanu Weds Manu,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10749 'name ' 'romanc ' } { 'id ' 10769 'name ' 'foreign ' } ],586
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,The Hunger Games: Mockingjay - Part 2,2015-11-18,The Hunger Games: Mockingjay - Part 2,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } ],587
"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,Allegiant,2016-03-09,Allegiant,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } ],588
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",en,Fantastic Beasts and Where to Find Them,2016-11-16,Fantastic Beasts and Where to Find Them,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } ],589
"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",en,Mostly Ghostly: Have You Met My Ghoulfriend?,2014-09-02,Mostly Ghostly: Have You Met My Ghoulfriend?,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 27 'name ' 'horror ' } ],590
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",en,Johnny Kapahala - Back on Board,2007-06-08,Johnny Kapahala - Back on Board,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 18 'name ' 'drama ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 10770 'name ' 'tv movi ' } ],591
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,The Secret Life of Pets,2016-06-18,The Secret Life of Pets,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],592
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",ja,攻殻機動隊 Stand Alone Complex The Laughing Man,2005-01-01,Ghost in the Shell: Stand Alone Complex - The Laughing Man,False,[ { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 28 'name ' 'action ' } { 'id ' 80 'name ' 'crime ' } ],593
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",en,Independence Day: Resurgence,2016-06-22,Independence Day: Resurgence,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 878 'name ' 'scienc fiction ' } ],594
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",en,Dhoom 2,2006-11-24,Dhoom 2,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 28 'name ' 'action ' } { 'id ' 53 'name ' 'thriller ' } { 'id ' 80 'name ' 'crime ' } ],595
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",en,Minions,2015-06-17,Minions,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 35 'name ' 'comedi ' } ],596
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",en,Spectre,2015-10-26,Spectre,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 80 'name ' 'crime ' } ],597
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",en,Killer Tomatoes Strike Back!,1991-11-14,Killer Tomatoes Strike Back!,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 27 'name ' 'horror ' } { 'id ' 878 'name ' 'scienc fiction ' } ],598
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",en,Cross,2011-07-12,Cross,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 14 'name ' 'fantasi ' } ],599
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",en,Boogeyman 2,2007-10-20,Boogeyman 2,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 53 'name ' 'thriller ' } ],600
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",ja,アルセウス 超克の時空へ,2009-07-18,Pokémon: Arceus and the Jewel of Life,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],601
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",ja,ディアルガVSパルキアVSダークライ,2007-07-14,Pokémon: The Rise of Darkrai,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 14 'name ' 'fantasi ' } ],602
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,Batman v Superman: Dawn of Justice,2016-03-23,Batman v Superman: Dawn of Justice,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } ],603
"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",en,Blue Lagoon: The Awakening,2012-06-16,Blue Lagoon: The Awakening,False,[ { 'id ' 18 'name ' 'drama ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 10749 'name ' 'romanc ' } ],604
"[{'id': 35, 'name': 'Comedy'}]",en,Joe Dirt 2: Beautiful Loser,2015-07-16,Joe Dirt 2: Beautiful Loser,False,[ { 'id ' 35 'name ' 'comedi ' } ],605
"[{'id': 27, 'name': 'Horror'}, {'id': 99, 'name': 'Documentary'}]",en,Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II,2015-06-18,Leviathan: The Story of Hellraiser and Hellbound: Hellraiser II,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 99 'name ' 'documentari ' } ],606
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",ja,Gekijô ban poketto monsutâ: Daiyamondo & Pâru - Giratina to sora no hanataba Sheimi,2008-07-19,Pokémon: Giratina and the Sky Warrior,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],607
"[{'id': 27, 'name': 'Horror'}]",en,Sinister 2,2015-08-19,Sinister 2,False,[ { 'id ' 27 'name ' 'horror ' } ],608
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",en,Curious George 2: Follow That Monkey!,2009-10-27,Curious George 2: Follow That Monkey!,False,[ { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],609
"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",ja,図書館戦争,2013-04-26,Library Wars,False,[ { 'id ' 10749 'name ' 'romanc ' } { 'id ' 28 'name ' 'action ' } { 'id ' 14 'name ' 'fantasi ' } ],610
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",en,The Hunchback of Notre Dame II,2002-02-05,The Hunchback of Notre Dame II,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } { 'id ' 10749 'name ' 'romanc ' } ],611
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",ja,HK/変態仮面,2013-04-13,HK: Forbidden Super Hero,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 35 'name ' 'comedi ' } ],612
"[{'id': 80, 'name': 'Crime'}]",en,The Rise of the Krays,2015-08-29,The Rise of the Krays,False,[ { 'id ' 80 'name ' 'crime ' } ],613
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",ja,幻影の覇者 ゾロアーク,2010-07-10,Pokémon: Zoroark: Master of Illusions,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10751 'name ' 'famili ' } ],614
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",ja,ポケモン・ザ・ムービーXY 光輪の超魔神 フーパ,2015-07-18,Pokémon the Movie: Hoopa and the Clash of Ages,False,[ { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 28 'name ' 'action ' } ],615
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",en,The Transporter Refueled,2015-09-03,The Transporter Refueled,False,[ { 'id ' 53 'name ' 'thriller ' } { 'id ' 28 'name ' 'action ' } { 'id ' 80 'name ' 'crime ' } ],616
"[{'id': 35, 'name': 'Comedy'}]",fr,La Vérité si je Mens ! 3,2012-01-31,La Vérité si je Mens ! 3,False,[ { 'id ' 35 'name ' 'comedi ' } ],617
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",ja,進撃の巨人 ATTACK ON TITAN エンド オブ ザ ワールド,2015-09-01,Attack on Titan II: End of the World,False,[ { 'id ' 27 'name ' 'horror ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 28 'name ' 'action ' } { 'id ' 14 'name ' 'fantasi ' } { 'id ' 18 'name ' 'drama ' } ],618
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",de,Das ewige Leben,2015-03-05,Life Eternal,False,[ { 'id ' 35 'name ' 'comedi ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 53 'name ' 'thriller ' } ],619
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",en,Wonder Woman,2017-05-30,Wonder Woman,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 14 'name ' 'fantasi ' } ],620
"[{'id': 35, 'name': 'Comedy'}]",en,McHale's Navy Joins the Air Force,1965-07-09,McHale's Navy Joins the Air Force,False,[ { 'id ' 35 'name ' 'comedi ' } ],621
"[{'id': 18, 'name': 'Drama'}]",en,Creed,2015-11-25,Creed,False,[ { 'id ' 18 'name ' 'drama ' } ],622
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",cn,98古惑仔之龍爭虎鬥,1998-01-01,Young and Dangerous 5,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 80 'name ' 'crime ' } { 'id ' 53 'name ' 'thriller ' } ],623
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",en,My Little Pony: Equestria Girls - Rainbow Rocks,2014-09-27,My Little Pony: Equestria Girls - Rainbow Rocks,False,[ { 'id ' 10751 'name ' 'famili ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 10402 'name ' 'music ' } ],624
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",en,Mega Shark vs. Mecha Shark,2014-01-28,Mega Shark vs. Mecha Shark,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 878 'name ' 'scienc fiction ' } { 'id ' 53 'name ' 'thriller ' } ],625
"[{'id': 35, 'name': 'Comedy'}]",en,Zoolander 2,2016-02-06,Zoolander 2,False,[ { 'id ' 35 'name ' 'comedi ' } ],626
"[{'id': 35, 'name': 'Comedy'}]",en,Daddy's Home,2015-12-25,Daddy's Home,False,[ { 'id ' 35 'name ' 'comedi ' } ],627
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",en,Kung Fu Panda 3,2016-01-23,Kung Fu Panda 3,False,[ { 'id ' 28 'name ' 'action ' } { 'id ' 12 'name ' 'adventur ' } { 'id ' 16 'name ' 'anim ' } { 'id ' 35 'name ' 'comedi ' } { 'id ' 10751 'name ' 'famili ' } ],628
